speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,all_dur,norm_dist
julia,Chinese,helps,4.247975436953427,1,0.34,0.04667,0.12276,0.2498809
julia,Chinese,me,1.49089991256925,1,0.24,0.02333,0.08467,0.1242417
julia,Chinese,catch,1.780073945479182,1,0.2,0.01667,0.10966,0.1780074
julia,Chinese,mistakes,0.0634039461376433,1,0.26,0.04333,0.14414,0.0048772
julia,Chinese,early,15.898295897243806,1,0.7,0.14,0.32267,0.454237
ololade,Nigerian,i,1.5773197992062926,6,0.08,0.15333,0.28558,0.2057374
ololade,Nigerian,graduated,5.283897163878616,6,0.4,0.44667,0.46267,0.2365924
ololade,Nigerian,about,3.485051382054422,6,0.38,0.38333,0.43933,0.1818288
ololade,Nigerian,three,2.364912769220897,6,0.24,0.29,0.34,0.1630974
ololade,Nigerian,years,2.0700821934985156,6,0.28,0.21,0.244,0.147863
ololade,Nigerian,ago,4.194339143866787,6,0.42,0.36667,0.34133,0.1997304
ololade,Nigerian,and,7.644120927850868,6,0.56,0.33333,0.41227,0.2730043
ololade,Nigerian,i've,2.7178001630656183,6,0.2,0.24,0.274,0.2264833
ololade,Nigerian,been,0.7421031817862209,6,0.14,0.13333,0.14933,0.1060147
ololade,Nigerian,working,4.576340290591656,6,0.34,0.28667,0.30667,0.2691965
ololade,Nigerian,in,6.242151824100205,6,0.44,0.31,0.28667,0.2837342
ololade,Nigerian,customer,7.160899996685074,6,0.5,0.32333,0.386,0.286436
ololade,Nigerian,service,4.144769099925181,6,0.38,0.39,0.43,0.2125523
ololade,Nigerian,client,3.749653305546008,6,0.34,0.31333,0.37333,0.2205678
ololade,Nigerian,roles,3.367589763298286,6,0.32,0.19667,0.32667,0.2104744
ololade,Nigerian,since,5.3048754436911905,6,0.46,0.37333,0.47533,0.2306468
ololade,Nigerian,then,6.818123914019085,6,0.54,0.47,0.506,0.2525231
ololade,Nigerian,most,8.449975631535231,6,0.46,0.30667,0.19733,0.3673902
ololade,Nigerian,recently,4.532995313539107,6,0.48,0.46,0.52133,0.1888748
ololade,Nigerian,was,0.9502856497704858,6,0.16,0.16,0.17933,0.1187857
ololade,Nigerian,at,1.1793919845189873,6,0.2,0.15333,0.184,0.1179392
ololade,Nigerian,a,1.273284590132129,6,0.08,0.12333,0.09367,0.2064786
ololade,Nigerian,financial,4.609831078242643,6,0.36,0.29,0.27767,0.2561017
ololade,Nigerian,services,5.657888829910007,6,0.48,0.36333,0.47667,0.2357454
ololade,Nigerian,firm,7.305481396761671,6,0.58,0.51333,0.574,0.2519132
ololade,Nigerian,helping,4.790772026916287,6,0.46,0.46333,0.66533,0.2067959
ololade,Nigerian,onboard,4.980970677369143,6,0.36,0.36667,0.4069,0.2716893
ololade,Nigerian,clients,7.168924937488839,6,0.56,0.44,0.55467,0.256033
ololade,Nigerian,answer,4.913160803228359,6,0.38,0.35667,0.44,0.2585874
ololade,Nigerian,their,1.6061744055663894,6,0.22,0.17667,0.34237,0.1460159
ololade,Nigerian,questions,2.847256074760519,6,0.34,0.28667,0.31,0.1674857
ololade,Nigerian,accounts,15.402563885969665,6,0.82,0.63,0.796,0.3756723
ololade,Nigerian,really,3.0178585968092,6,0.24,0.30667,0.27467,0.1968169
ololade,Nigerian,enjoy,5.600379726136489,6,0.48,0.32667,0.37667,0.2333492
ololade,Nigerian,being,5.9516288029144455,6,0.4,0.34667,0.37933,0.2975814
ololade,Nigerian,that,5.755207142526913,6,0.46,0.28,0.32267,0.2502264
ololade,Nigerian,connection,7.590002708571158,6,0.56,0.36,0.37867,0.2710715
ololade,Nigerian,between,12.611980499534369,6,0.68,0.44,0.49933,0.3709406
ololade,Nigerian,the,4.494859519055644,6,0.3,0.31333,0.27471,0.2869059
ololade,Nigerian,technical,4.895644551082848,6,0.38,0.31667,0.35533,0.2576655
ololade,Nigerian,side,5.098290534579529,6,0.42,0.33667,0.39333,0.2427757
ololade,Nigerian,people,4.583145272972642,6,0.36,0.29333,0.324,0.2546192
ololade,Nigerian,understand,5.572640498502971,6,0.38,0.42333,0.41533,0.2632744
ololade,Nigerian,options,15.494167707104657,6,0.68,0.76,0.73867,0.4077413
ololade,Nigerian,think,2.0985899998771127,6,0.24,0.24667,0.31533,0.1701559
ololade,Nigerian,i'm,4.105041156285406,6,0.24,0.31667,0.20431,0.2592658
ololade,Nigerian,strong,1.3907516758167515,6,0.24,0.23333,0.24267,0.115896
ololade,Nigerian,candidate,5.072798925833234,6,0.38,0.39667,0.416,0.2557714
ololade,Nigerian,because,6.132411218170161,6,0.52,0.38667,0.454,0.235862
ololade,Nigerian,have,1.4891488343990116,6,0.18,0.18,0.176,0.165461
ololade,Nigerian,solid,3.623144238626715,6,0.32,0.35333,0.34133,0.2050836
ololade,Nigerian,experience,10.646756316193876,6,0.62,0.4,0.40933,0.3434438
ololade,Nigerian,with,4.78548167532319,6,0.46,0.38,0.32567,0.2080644
ololade,Nigerian,customers,11.432239178239769,6,0.72,0.65333,0.64933,0.3175622
toluwalope,Nigerian,i,1.5336048524785295,6,0.08,0.15333,0.28558,0.2000354
toluwalope,Nigerian,graduated,11.427924928686096,6,0.64,0.44667,0.46267,0.3571227
toluwalope,Nigerian,about,11.668411197600014,6,0.64,0.38333,0.43933,0.3646378
toluwalope,Nigerian,three,6.7549904784886055,6,0.52,0.29,0.34,0.2598073
toluwalope,Nigerian,years,3.708803047455785,6,0.3,0.21,0.244,0.2472535
toluwalope,Nigerian,ago,5.154516299179314,6,0.46,0.36667,0.34133,0.2241094
toluwalope,Nigerian,and,3.4780454800357146,6,0.24,0.33333,0.41227,0.2086827
toluwalope,Nigerian,i've,3.0545750324228726,6,0.28,0.24,0.274,0.2181839
toluwalope,Nigerian,been,0.7136699939752235,6,0.14,0.13333,0.14933,0.1019529
toluwalope,Nigerian,working,4.554847735241996,6,0.34,0.28667,0.30667,0.2679322
toluwalope,Nigerian,in,7.156299533158854,6,0.48,0.31,0.28667,0.2981791
toluwalope,Nigerian,customer,5.409331301765515,6,0.42,0.32333,0.386,0.2575872
toluwalope,Nigerian,service,4.885630805853535,6,0.4,0.39,0.43,0.2442815
toluwalope,Nigerian,client,3.688593707508794,6,0.34,0.31333,0.37333,0.2169761
toluwalope,Nigerian,roles,5.121715374769712,6,0.38,0.19667,0.32667,0.269564
toluwalope,Nigerian,since,16.539874217424465,6,0.86,0.37333,0.47533,0.3846482
toluwalope,Nigerian,then,7.265777047555257,6,0.58,0.47,0.506,0.250544
toluwalope,Nigerian,most,5.8681455130965,6,0.08,0.30667,0.19733,0.3827051
toluwalope,Nigerian,recently,10.458791917304168,6,0.62,0.46,0.52133,0.3373804
toluwalope,Nigerian,was,2.266300793673853,6,0.28,0.16,0.17933,0.1618786
toluwalope,Nigerian,at,1.7159899466183377,6,0.22,0.15333,0.184,0.1559991
toluwalope,Nigerian,a,1.0503295124991965,6,0.12,0.12333,0.09367,0.1703237
toluwalope,Nigerian,financial,4.821545036982151,6,0.38,0.29,0.27767,0.2537655
toluwalope,Nigerian,services,6.762405546314501,6,0.5,0.36333,0.47667,0.2704962
toluwalope,Nigerian,firm,11.891564808007908,6,0.66,0.51333,0.574,0.3603504
toluwalope,Nigerian,helping,16.587414379733776,6,0.9,0.46333,0.66533,0.3686092
toluwalope,Nigerian,onboard,5.345482566632865,6,0.52,0.36667,0.4069,0.2055955
toluwalope,Nigerian,clients,7.153608962332858,6,0.56,0.44,0.55467,0.255486
toluwalope,Nigerian,answer,5.0378251655562325,6,0.4,0.35667,0.44,0.2518913
toluwalope,Nigerian,their,2.1516447755864823,6,0.28,0.17667,0.34237,0.1536889
toluwalope,Nigerian,questions,2.9400294568603833,6,0.34,0.28667,0.31,0.1729429
toluwalope,Nigerian,accounts,14.834023889966884,6,0.74,0.63,0.796,0.4009196
toluwalope,Nigerian,really,3.5039929625774717,6,0.3,0.30667,0.27467,0.2285213
toluwalope,Nigerian,enjoy,5.649132309313813,6,0.48,0.32667,0.37667,0.2353805
toluwalope,Nigerian,being,6.360412545385542,6,0.46,0.34667,0.37933,0.2765397
toluwalope,Nigerian,that,2.844924096088263,6,0.26,0.28,0.32267,0.2032089
toluwalope,Nigerian,connection,5.118413258845503,6,0.36,0.36,0.37867,0.2843563
toluwalope,Nigerian,between,6.684596007856754,6,0.54,0.44,0.49933,0.2475776
toluwalope,Nigerian,the,3.441820704778983,6,0.28,0.31333,0.27471,0.2196907
toluwalope,Nigerian,technical,3.1473263910563727,6,0.32,0.31667,0.35533,0.1967079
toluwalope,Nigerian,side,4.715160259286763,6,0.38,0.33667,0.39333,0.2481663
toluwalope,Nigerian,people,2.918165353670192,6,0.32,0.29333,0.324,0.1823853
toluwalope,Nigerian,understand,5.569238083553841,6,0.4,0.42333,0.41533,0.2631136
toluwalope,Nigerian,options,14.705874209581532,6,0.7,0.76,0.73867,0.3869967
toluwalope,Nigerian,think,12.829304163986956,6,0.64,0.24667,0.31533,0.4009158
toluwalope,Nigerian,i'm,4.222726991358194,6,0.28,0.31667,0.20431,0.2666985
toluwalope,Nigerian,strong,1.3996701931618576,6,0.24,0.23333,0.24267,0.1166392
toluwalope,Nigerian,candidate,4.291391818081866,6,0.42,0.39667,0.416,0.204352
toluwalope,Nigerian,because,4.105191421203042,6,0.44,0.38667,0.454,0.1865996
toluwalope,Nigerian,have,2.2643315885012987,6,0.24,0.18,0.176,0.1886943
toluwalope,Nigerian,solid,4.989126118719519,6,0.36,0.35333,0.34133,0.2771737
toluwalope,Nigerian,experience,4.3689012565654,6,0.42,0.4,0.40933,0.2080429
toluwalope,Nigerian,with,7.003787909867767,6,0.54,0.38,0.32567,0.2593996
toluwalope,Nigerian,customers,6.624058989624306,6,0.64,0.65333,0.64933,0.2027773
toluwalope,Nigerian,getting,1.828571345349434,5,0.26,0.14667,0.14067,0.1406593
toluwalope,Nigerian,more,2.1077965053850045,5,0.28,0.17,0.139,0.1505569
toluwalope,Nigerian,familiar,5.0338677019978135,5,0.44,0.33333,0.222,0.2288122
toluwalope,Nigerian,products,13.71166130327834,3,0.56,0.42,0.35161,0.4897022
toluwalope,Nigerian,pretty,5.336915281478648,1,0.22,0.06667,0.09867,0.4851741
toluwalope,Nigerian,which,6.715213067319053,1,0.54,0.06333,0.16,0.2487116
toluwalope,Nigerian,helps,3.323938837361032,1,0.32,0.04667,0.12276,0.2077462
toluwalope,Nigerian,me,1.4589690736549643,1,0.24,0.02333,0.08467,0.1215808
toluwalope,Nigerian,catch,2.4775031023026184,1,0.26,0.01667,0.10966,0.1905772
toluwalope,Nigerian,mistakes,4.376796721830619,1,0.34,0.04333,0.14414,0.2574586
toluwalope,Nigerian,early,16.426657577901334,1,0.76,0.14,0.32267,0.4322805
adeola,Nigerian,i,1.6081908660535629,6,0.08,0.15333,0.28558,0.209764
adeola,Nigerian,graduated,4.779542780299754,6,0.42,0.44667,0.46267,0.2140094
adeola,Nigerian,about,5.318566051151357,6,0.42,0.38333,0.43933,0.2532651
adeola,Nigerian,three,8.122428157820941,6,0.58,0.29,0.34,0.2800837
adeola,Nigerian,years,1.8215943535882493,6,0.26,0.21,0.244,0.1401226
adeola,Nigerian,ago,4.048680025871495,6,0.44,0.36667,0.34133,0.1840309
adeola,Nigerian,and,3.436147759145354,6,0.36,0.33333,0.41227,0.1908971
adeola,Nigerian,i've,12.249058896546174,6,0.62,0.24,0.274,0.3951309
adeola,Nigerian,been,1.5919527973898726,6,0.2,0.13333,0.14933,0.1591953
adeola,Nigerian,working,5.284016154667446,6,0.42,0.28667,0.30667,0.2516198
adeola,Nigerian,in,8.180909418669254,6,0.54,0.31,0.28667,0.3029966
adeola,Nigerian,customer,7.207571662152046,6,0.54,0.32333,0.386,0.2669471
adeola,Nigerian,service,5.7143006029188115,6,0.48,0.39,0.43,0.2380959
adeola,Nigerian,client,7.460135200695774,6,0.56,0.31333,0.37333,0.2664334
adeola,Nigerian,roles,4.825037706867371,6,0.36,0.19667,0.32667,0.2680577
adeola,Nigerian,since,4.89500618233915,6,0.36,0.37333,0.47533,0.2622325
adeola,Nigerian,then,5.4985869695245695,6,0.44,0.47,0.506,0.2339824
adeola,Nigerian,most,9.979563536837944,6,0.54,0.30667,0.19733,0.3696135
adeola,Nigerian,recently,11.378147776298944,6,0.66,0.46,0.52133,0.3447924
adeola,Nigerian,was,1.1100796096788008,6,0.18,0.16,0.17933,0.1233422
adeola,Nigerian,at,0.5655673425614082,6,0.14,0.15333,0.184,0.0737697
adeola,Nigerian,a,0.7461718210345708,6,0.1,0.12333,0.09367,0.1210008
adeola,Nigerian,financial,4.905830139259728,6,0.42,0.29,0.27767,0.233611
adeola,Nigerian,services,16.158254975511138,6,0.86,0.36333,0.47667,0.3757734
adeola,Nigerian,firm,5.872918560497417,6,0.54,0.51333,0.574,0.2175155
adeola,Nigerian,helping,6.937274283086645,6,0.5,0.46333,0.66533,0.277491
adeola,Nigerian,onboard,5.941786343882691,6,0.48,0.36667,0.4069,0.2475744
adeola,Nigerian,clients,13.480111875520928,6,0.76,0.44,0.55467,0.3547398
adeola,Nigerian,answer,5.07405205702154,6,0.38,0.35667,0.44,0.2670554
adeola,Nigerian,their,0.9439277723078168,6,0.2,0.17667,0.34237,0.0943928
adeola,Nigerian,questions,5.0597935666969915,6,0.38,0.28667,0.31,0.2663049
adeola,Nigerian,accounts,14.937708218830473,6,0.78,0.63,0.796,0.3830182
adeola,Nigerian,really,2.4353477858471937,6,0.28,0.30667,0.27467,0.158827
adeola,Nigerian,enjoy,6.107526776699473,6,0.52,0.32667,0.37667,0.2349049
adeola,Nigerian,being,12.883970154627733,6,0.64,0.34667,0.37933,0.4026241
adeola,Nigerian,that,3.792036787136867,6,0.32,0.28,0.32267,0.2370023
adeola,Nigerian,connection,5.28937818251274,6,0.4,0.36,0.37867,0.2644689
adeola,Nigerian,between,14.26866068271029,6,0.78,0.44,0.49933,0.3658631
adeola,Nigerian,the,4.430640945336395,6,0.3,0.31333,0.27471,0.2828069
adeola,Nigerian,technical,4.747422045974743,6,0.36,0.31667,0.35533,0.2637457
adeola,Nigerian,side,5.277106012627639,6,0.46,0.33667,0.39333,0.2294394
adeola,Nigerian,people,4.561875215740045,6,0.36,0.29333,0.324,0.2534375
adeola,Nigerian,understand,6.628048737940168,6,0.42,0.42333,0.41533,0.3131362
adeola,Nigerian,options,15.193277857325723,6,0.72,0.76,0.73867,0.3998231
adeola,Nigerian,think,12.359139294751822,6,0.62,0.24667,0.31533,0.3986819
adeola,Nigerian,i'm,6.01452160560969,6,0.34,0.31667,0.20431,0.3537954
adeola,Nigerian,strong,3.627977536453685,6,0.32,0.23333,0.24267,0.2267486
adeola,Nigerian,candidate,5.609863765507171,6,0.48,0.39667,0.416,0.2337443
adeola,Nigerian,because,7.027882767012589,6,0.56,0.38667,0.454,0.2509958
adeola,Nigerian,have,1.4095422559122648,6,0.18,0.18,0.176,0.1566158
adeola,Nigerian,solid,3.580570752193893,6,0.32,0.35333,0.34133,0.2026738
adeola,Nigerian,experience,4.38175419392299,6,0.42,0.4,0.40933,0.208655
adeola,Nigerian,with,7.064438018316341,6,0.54,0.38,0.32567,0.2616459
adeola,Nigerian,customers,11.45425717419342,6,0.72,0.65333,0.64933,0.3181738
adeola,Nigerian,getting,1.6295884398346288,5,0.24,0.14667,0.14067,0.135799
adeola,Nigerian,more,2.1080544118230344,5,0.28,0.17,0.139,0.1505753
adeola,Nigerian,familiar,4.9419226629537665,5,0.38,0.33333,0.222,0.2601012
adeola,Nigerian,products,14.79601967424371,3,0.72,0.42,0.35161,0.4110005
adeola,Nigerian,pretty,4.881431697437866,1,0.16,0.06667,0.09867,0.610179
adeola,Nigerian,detail,12.297661595087211,1,0.7,0.06333,0.17448,0.3513618
adeola,Nigerian,which,4.913215268130114,1,0.28,0.06333,0.16,0.3509439
adeola,Nigerian,helps,3.83273390494688,1,0.3,0.04667,0.12276,0.2555156
adeola,Nigerian,me,2.019961836771372,1,0.28,0.02333,0.08467,0.144283
adeola,Nigerian,catch,2.4114093337708895,1,0.26,0.01667,0.10966,0.185493
adeola,Nigerian,mistakes,4.977183136506431,1,0.36,0.04333,0.14414,0.2765102
adeola,Nigerian,early,17.576682978477436,1,0.74,0.14,0.32267,0.4750455
makun,Nigerian,i,1.5646144378620097,6,0.08,0.15333,0.28558,0.2040801
makun,Nigerian,graduated,5.5432114221882856,6,0.36,0.44667,0.46267,0.2482035
makun,Nigerian,about,3.508103396457143,6,0.38,0.38333,0.43933,0.1830315
makun,Nigerian,three,22.255386095548985,6,1.02,0.29,0.34,0.4363801
makun,Nigerian,years,1.0452346160985244,6,0.2,0.21,0.244,0.0995462
makun,Nigerian,ago,3.413117955881711,6,0.32,0.36667,0.34133,0.1861701
makun,Nigerian,and,17.709077824450898,6,0.88,0.33333,0.41227,0.402479
makun,Nigerian,i've,2.9674526838880513,6,0.26,0.24,0.274,0.2282656
makun,Nigerian,been,0.467467433290427,6,0.12,0.13333,0.14933,0.0701201
makun,Nigerian,working,3.365155813361176,6,0.3,0.28667,0.30667,0.2243437
makun,Nigerian,in,3.844947099401736,6,0.18,0.31,0.28667,0.2480611
makun,Nigerian,customer,3.808632891153365,6,0.32,0.32333,0.386,0.2355855
makun,Nigerian,service,5.246022196384755,6,0.46,0.39,0.43,0.2280879
makun,Nigerian,client,3.480003160909588,6,0.3,0.31333,0.37333,0.2221279
makun,Nigerian,roles,4.772373316501137,6,0.36,0.19667,0.32667,0.2651319
makun,Nigerian,since,16.96599103718876,6,0.88,0.37333,0.47533,0.3855907
makun,Nigerian,then,5.519614753241551,6,0.5,0.47,0.506,0.2207846
makun,Nigerian,most,5.391699474600678,6,0.06,0.30667,0.19733,0.3516326
makun,Nigerian,recently,2.6267166618139584,6,0.44,0.46,0.52133,0.1142051
makun,Nigerian,was,1.0761930530286603,6,0.18,0.16,0.17933,0.119577
makun,Nigerian,at,1.6673930296203368,6,0.24,0.15333,0.184,0.1389494
makun,Nigerian,a,0.7647583575414615,6,0.1,0.12333,0.09367,0.1240149
makun,Nigerian,financial,5.340495264506068,6,0.46,0.29,0.27767,0.2321954
makun,Nigerian,services,23.891293388718697,6,1.22,0.36333,0.47667,0.3916605
makun,Nigerian,firm,12.1318083719926,6,0.7,0.51333,0.574,0.3466231
makun,Nigerian,helping,24.484341440548537,6,1.26,0.46333,0.66533,0.3886403
makun,Nigerian,onboard,5.969472324535654,6,0.48,0.36667,0.4069,0.248728
makun,Nigerian,clients,6.750383151549286,6,0.54,0.44,0.55467,0.2500142
makun,Nigerian,answer,13.21265157524794,6,0.68,0.35667,0.44,0.3886074
makun,Nigerian,their,1.623539961902473,6,0.22,0.17667,0.34237,0.1475945
makun,Nigerian,questions,5.352786656149282,6,0.42,0.28667,0.31,0.2548946
makun,Nigerian,accounts,29.12687750173369,6,1.52,0.63,0.796,0.3832484
makun,Nigerian,really,2.4715829321892886,6,0.28,0.30667,0.27467,0.1611902
makun,Nigerian,enjoy,4.823647462952054,6,0.44,0.32667,0.37667,0.2192567
makun,Nigerian,being,6.227054936729634,6,0.42,0.34667,0.37933,0.2965264
makun,Nigerian,that,2.8428827407946304,6,0.26,0.28,0.32267,0.2030631
makun,Nigerian,connection,4.232542105907677,6,0.34,0.36,0.37867,0.2351412
makun,Nigerian,between,5.275232061424769,6,0.44,0.44,0.49933,0.2397833
makun,Nigerian,the,3.547829232457507,6,0.26,0.31333,0.27471,0.2264572
makun,Nigerian,technical,3.1052145093263515,6,0.32,0.31667,0.35533,0.1940759
makun,Nigerian,side,5.04098784240691,6,0.42,0.33667,0.39333,0.240047
makun,Nigerian,people,2.028108581428377,6,0.28,0.29333,0.324,0.1382801
makun,Nigerian,understand,5.577638500815724,6,0.4,0.42333,0.41533,0.2635105
makun,Nigerian,options,15.253220677332806,6,0.66,0.76,0.73867,0.4014005
makun,Nigerian,think,21.07181532999987,6,0.96,0.24667,0.31533,0.4389962
makun,Nigerian,i'm,4.437965282635949,6,0.26,0.31667,0.20431,0.2802925
makun,Nigerian,strong,1.409263087115448,6,0.24,0.23333,0.24267,0.1174386
makun,Nigerian,candidate,5.090994378848869,6,0.36,0.39667,0.416,0.2566888
makun,Nigerian,because,2.44084535939012,6,0.4,0.38667,0.454,0.1220423
makun,Nigerian,have,2.1611307772071044,6,0.2,0.18,0.176,0.2161131
makun,Nigerian,solid,3.4792242700716485,6,0.34,0.35333,0.34133,0.1969372
makun,Nigerian,experience,4.923030521219552,6,0.4,0.4,0.40933,0.2461515
makun,Nigerian,with,6.1802563848416625,6,0.48,0.38,0.32567,0.2575107
makun,Nigerian,customers,15.54877969653456,6,0.82,0.65333,0.64933,0.3792385
makun,Nigerian,getting,2.6293543476605454,5,0.3,0.14667,0.14067,0.1752903
makun,Nigerian,more,4.399249656816552,5,0.34,0.17,0.139,0.2587794
makun,Nigerian,familiar,5.910454361501068,5,0.48,0.33333,0.222,0.2462689
makun,Nigerian,products,16.36506096185651,3,0.8,0.42,0.35161,0.4091265
makun,Nigerian,pretty,5.149656300382437,1,0.22,0.06667,0.09867,0.4681506
makun,Nigerian,detail,0.0777920821020149,1,0.38,0.06333,0.17448,0.0040943
makun,Nigerian,which,4.528011426709453,1,0.32,0.06333,0.16,0.2830007
makun,Nigerian,helps,1.7921611126921286,1,0.24,0.04667,0.12276,0.1493468
makun,Nigerian,me,0.9647790651949554,1,0.16,0.02333,0.08467,0.1205974
makun,Nigerian,catch,1.7392574536063816,1,0.2,0.01667,0.10966,0.1739257
makun,Nigerian,mistakes,15.869612691194272,1,0.74,0.04333,0.14414,0.4289085
makun,Nigerian,early,16.395167290352138,1,0.72,0.14,0.32267,0.4554213
ejike,Nigerian,graduated,6.1571862985120625,6,0.52,0.44667,0.46267,0.2368149
ejike,Nigerian,about,5.062159144174507,6,0.4,0.38333,0.43933,0.253108
ejike,Nigerian,three,3.8001526081621786,6,0.32,0.29,0.34,0.2375095
ejike,Nigerian,years,1.82526079799712,6,0.26,0.21,0.244,0.1404047
ejike,Nigerian,ago,3.4590924400546754,6,0.32,0.36667,0.34133,0.1886778
ejike,Nigerian,and,12.935014873059636,6,0.7,0.33333,0.41227,0.3695719
ejike,Nigerian,i've,4.64049135267314,6,0.34,0.24,0.274,0.2729701
ejike,Nigerian,been,1.5821676377502607,6,0.2,0.13333,0.14933,0.1582168
ejike,Nigerian,working,3.7205825537971102,6,0.32,0.28667,0.30667,0.2325364
ejike,Nigerian,in,5.129885236264875,6,0.36,0.31,0.28667,0.2849936
ejike,Nigerian,customer,4.054136365967882,6,0.3,0.32333,0.386,0.2507713
ejike,Nigerian,service,6.711671351101031,6,0.5,0.39,0.43,0.2684669
ejike,Nigerian,client,5.424240271169142,6,0.46,0.31333,0.37333,0.2358365
ejike,Nigerian,roles,4.801070524289296,6,0.36,0.19667,0.32667,0.2667261
ejike,Nigerian,since,14.21709377527217,6,0.74,0.37333,0.47533,0.3842458
ejike,Nigerian,then,6.156701074395575,6,0.52,0.47,0.506,0.2367962
ejike,Nigerian,most,6.384592014090231,6,0.18,0.30667,0.19733,0.4163864
ejike,Nigerian,recently,6.40154672501746,6,0.54,0.46,0.52133,0.2370943
ejike,Nigerian,was,1.758822009087113,6,0.22,0.16,0.17933,0.1598929
ejike,Nigerian,at,1.1453178532786013,6,0.2,0.15333,0.184,0.1145318
ejike,Nigerian,a,2.5945657340924857,6,0.22,0.12333,0.09367,0.2358696
ejike,Nigerian,financial,4.82759443214428,6,0.4,0.29,0.27767,0.2413797
ejike,Nigerian,services,10.74660921522586,6,0.62,0.36333,0.47667,0.3466648
ejike,Nigerian,firm,11.65063926549981,6,0.64,0.51333,0.574,0.3640825
ejike,Nigerian,helping,20.0583424015967,6,1.06,0.46333,0.66533,0.3784593
ejike,Nigerian,onboard,4.1457724752894825,6,0.38,0.36667,0.4069,0.2181986
ejike,Nigerian,clients,7.112865992628122,6,0.56,0.44,0.55467,0.2540309
ejike,Nigerian,answer,5.829643845833722,6,0.48,0.35667,0.44,0.2429018
ejike,Nigerian,their,12.43601405180601,6,0.6,0.17667,0.34237,0.4145338
ejike,Nigerian,questions,3.3956210821888893,6,0.28,0.28667,0.31,0.2369038
ejike,Nigerian,accounts,19.296366941459183,6,1.02,0.63,0.796,0.3783601
ejike,Nigerian,really,3.2347401524034285,6,0.26,0.30667,0.27467,0.2109613
ejike,Nigerian,enjoy,4.647751687606756,6,0.38,0.32667,0.37667,0.2446185
ejike,Nigerian,being,4.8850297519562735,6,0.32,0.34667,0.37933,0.2818286
ejike,Nigerian,that,4.208964340493359,6,0.36,0.28,0.32267,0.2338314
ejike,Nigerian,connection,5.802823864023324,6,0.46,0.36,0.37867,0.2522967
ejike,Nigerian,between,10.123804114313344,6,0.6,0.44,0.49933,0.3374601
ejike,Nigerian,the,3.2958396493023696,6,0.32,0.31333,0.27471,0.20599
ejike,Nigerian,technical,4.099876948301335,6,0.3,0.31667,0.35533,0.2589396
ejike,Nigerian,side,6.898964664119102,6,0.5,0.33667,0.39333,0.2759586
ejike,Nigerian,people,4.597074927025182,6,0.36,0.29333,0.324,0.2553931
ejike,Nigerian,understand,6.399046184171763,6,0.44,0.42333,0.41533,0.2908657
ejike,Nigerian,options,20.276277669700153,6,1.08,0.76,0.73867,0.3754866
ejike,Nigerian,think,2.416836397124297,6,0.26,0.24667,0.31533,0.1859105
ejike,Nigerian,i'm,4.202426021933209,6,0.28,0.31667,0.20431,0.2654164
ejike,Nigerian,strong,3.699885715619811,6,0.3,0.23333,0.24267,0.246659
ejike,Nigerian,candidate,4.258779522538451,6,0.42,0.39667,0.416,0.202799
ejike,Nigerian,because,16.824131728421555,6,0.94,0.38667,0.454,0.3579602
ejike,Nigerian,have,2.407540953378318,6,0.22,0.18,0.176,0.2188674
ejike,Nigerian,solid,5.175529284750183,6,0.38,0.35333,0.34133,0.2723963
ejike,Nigerian,experience,6.8046710384067906,6,0.5,0.4,0.40933,0.2721868
ejike,Nigerian,with,10.487904387956847,6,0.6,0.38,0.32567,0.3495968
ejike,Nigerian,customers,14.322171485830715,6,0.76,0.65333,0.64933,0.3768992
ejike,Nigerian,getting,1.6484998168109926,5,0.24,0.14667,0.14067,0.137375
ejike,Nigerian,more,5.197891714438127,5,0.38,0.17,0.139,0.2735732
ejike,Nigerian,familiar,5.861609255939999,5,0.48,0.33333,0.222,0.2442337
ejike,Nigerian,products,10.396235129419145,3,0.68,0.42,0.35161,0.3057716
ejike,Nigerian,pretty,4.997112016769158,1,0.24,0.06667,0.09867,0.416426
ejike,Nigerian,detail,6.308257230770298,1,0.52,0.06333,0.17448,0.2426253
ejike,Nigerian,which,12.660365659514838,1,0.72,0.06333,0.16,0.3516768
ejike,Nigerian,helps,4.192858787423813,1,0.34,0.04667,0.12276,0.2466388
ejike,Nigerian,me,3.769174508397508,1,0.3,0.02333,0.08467,0.2512783
ejike,Nigerian,catch,2.4352796540492267,1,0.26,0.01667,0.10966,0.1873292
ejike,Nigerian,mistakes,5.462502409582741,1,0.44,0.04333,0.14414,0.2482956
ejike,Nigerian,early,19.46378923189536,1,1.0,0.14,0.32267,0.3892758
chinedu_dike,Nigerian,i,2.0643110984356854,6,0.06,0.15333,0.28558,0.269258
chinedu_dike,Nigerian,graduated,7.036158636897923,6,0.56,0.44667,0.46267,0.2512914
chinedu_dike,Nigerian,about,12.86384220307798,6,0.68,0.38333,0.43933,0.3783483
chinedu_dike,Nigerian,three,11.354861662733711,6,0.6,0.29,0.34,0.3784954
chinedu_dike,Nigerian,years,1.8120135313975805,6,0.26,0.21,0.244,0.1393857
chinedu_dike,Nigerian,ago,3.48327466991621,6,0.32,0.36667,0.34133,0.1899968
chinedu_dike,Nigerian,and,12.26727313804316,6,0.64,0.33333,0.41227,0.3833523
