file_path,category,speaker_name_from_file,name,consent_18_plus,data_sharing_consent,age_range,english_acquired_location,native_language,other_languages,age_learned_english,countries_lived,gender,uw_affiliation,recording_device,language_background_notes,accent_nationality_origin,audio_quality_rating,quality_notes,prompt_type,script_type,prompt,model_version,model_output
professional-introduction-unscripted/piu - speaker_09.wav,professional-introduction-unscripted,speaker_09,speaker_09,Yes,Yes,25-34,Nigeria ,Yoruba,English,3,United states,female,No,iphone (mobile),,Nigerian,10.0,"clear audio, no noise, small minor mistakes",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your vocal clarity and articulation are strong points; your words are consistently easy to understand. The primary area for improvement lies in your pacing and rhythm, which feels hesitant and deliberate. The response contains several noticeable pauses, self-corrections (e.g., ""doc... a lot of doc reading""), and filler sounds (""Hmm,"" ""um""), which break the flow and can project a lack of confidence. Your tone is pleasant but lacks dynamic range, remaining at a similar pitch and energy level throughout, even when discussing topics that excite you. To elevate your delivery, focus on speaking with a more fluid, connected rhythm and consciously work to reduce hesitations. Injecting more vocal energy and varying your intonation would make your presentation sound more confident, engaging, and authoritative.  Rating: 4"
professional-introduction-unscripted/piu - speaker_03.wav,professional-introduction-unscripted,speaker_03,speaker_03,Yes,Yes,18-24,India,Odia,"Hindi, Bengali, English",3,India,female,No,Macbook (PC),,Indian,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"The candidate provides a well-structured and coherent response that directly addresses all five parts of the question, moving logically from her background and daily activities to her professional interests and future aspirations. The answer is clear and easy to follow. However, the response remains somewhat general and could be significantly strengthened by incorporating specific examples. For instance, when discussing her day-to-day work, she could mention a particular class project, the type of predictive model she built, and the insights it generated. Similarly, when expressing excitement for machine learning in healthcare and climate science, she could name a specific problem within those fields that she finds compelling, such as predicting disease outbreaks or modeling the impact of deforestation. Adding these concrete details would make her experience and passion more tangible and memorable to the listener.  Rating: 5"
professional-introduction-unscripted/piu - speaker_03.wav,professional-introduction-unscripted,speaker_03,speaker_03,Yes,Yes,18-24,India,Odia,"Hindi, Bengali, English",3,India,female,No,Macbook (PC),,Indian,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is clear and articulate, with good verbal fluency and no noticeable filler words, which allows your message to be understood easily. However, your delivery could be strengthened by focusing on pacing and vocal engagement. Your speech is consistently fast-paced, which can make it sound a bit rushed and rehearsed rather than conversational. To improve, try consciously slowing down and incorporating more deliberate pauses between key points; this will give your listener time to process the information and will also make you sound more confident and in control. Additionally, work on varying your vocal tone and pitch to convey more enthusiasm and passion for the topics you're discussing. A more dynamic and less monotonous delivery will make your response significantly more engaging and memorable for the interviewer.  Rating: 4"
professional-introduction-unscripted/piu - speaker_04.wav,professional-introduction-unscripted,speaker_04,speaker_04,Yes,Yes,18-24,Indian School System,Marathi,Hindi,4,India,female,No,Macbook (PC),,Indian,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is well-organized, directly addressing each part of the multi-faceted question in a logical sequence. However, the answers lack the depth and professional substance needed to make a strong impression. Your description of how you got into your field is generic; consider mentioning a specific undergraduate project or a particular problem that ignited your passion for AI research. The ""day-to-day"" section is the weakest, as it describes a personal schedule (waking up, lunch, gym) rather than the intellectual substance of your work. Instead, you should describe the *content* of your research: what kinds of papers are you reading, what specific experiments are you running, and what problems are you trying to solve? While you identify an exciting topic (improving LLM reasoning), you could strengthen this by explaining *why* it excites you or what specific challenge within that area you find most compelling. Similarly, your near-future goal of passing exams is valid but could be paired with a more aspirational research goal to show forward-thinking and ambition.  Rating: 3"
professional-introduction-unscripted/piu - speaker_04.wav,professional-introduction-unscripted,speaker_04,speaker_04,Yes,Yes,18-24,Indian School System,Marathi,Hindi,4,India,female,No,Macbook (PC),,Indian,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"While your articulation is generally clear, your vocal delivery could be significantly strengthened to project more confidence and professionalism. The pacing is inconsistent, marked by several hesitations and filler words (""uh,"" ""um"") that disrupt the natural rhythm of your speech and make the response sound unrehearsed. Your tone is quite monotonous and lacks vocal variety, which can be perceived as a lack of enthusiasm for the topics you're discussing. To improve, practice speaking with a more consistent and slightly faster pace to create a smoother flow. Focus on consciously eliminating filler words by pausing silently instead. Additionally, try to inject more energy and inflection into your voice; varying your pitch and emphasis will make you sound more engaged and passionate about your work, capturing the listener's attention more effectively.  Rating: 3"
professional-introduction-unscripted/piu - speaker_05.wav,professional-introduction-unscripted,speaker_05,speaker_05,Yes,Yes,18-24,"born and grew up in the United States, specifically in the greater Seattle area",English,Mandarin,native,United States,male,No,Macbook (PC),,American,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"While you followed the structure of the prompt and addressed each question sequentially, the substance of your response was entirely nonsensical and unprofessional, making it impossible to evaluate any real skills or experiences. The narrative about being a software engineer who teaches horses to speak, rewarding them with sugar for reciting Russian literature, and aspiring to facilitate communication between horses and narwhals is completely detached from reality. In a professional interview, this type of response would be immediately disqualifying as it demonstrates a profound lack of seriousness and an inability to engage with the questions in a meaningful, truthful way. To improve, you must provide a response grounded in your actual experiences, skills, and career aspirations. Focus on being clear, professional, and authentic, detailing your real journey, daily tasks, genuine interests, and plausible future goals.  Rating: 1"
professional-introduction-unscripted/piu - speaker_05.wav,professional-introduction-unscripted,speaker_05,speaker_05,Yes,Yes,18-24,"born and grew up in the United States, specifically in the greater Seattle area",English,Mandarin,native,United States,male,No,Macbook (PC),,American,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your articulation is generally clear enough to be understood, but your overall delivery could be significantly strengthened by focusing on pacing, fluency, and vocal energy. The speech is marked by a very slow, hesitant pace with numerous long and unnatural pauses, which creates a choppy rhythm and makes the response feel disjointed and low-confidence. Your tone is quite monotonous and lacks the energy and engagement needed to hold a listener's attention, and there are several audible breaths and a cough that further detract from the presentation. To improve, practice speaking in more fluid, complete phrases rather than word-by-word. Aim to reduce the frequency and duration of pauses and filler words like ""um."" Injecting more vocal variety and speaking with a more confident, conversational pace will make your delivery sound much more polished and professional.  Rating: 2"
professional-introduction-unscripted/piu - speaker_06.wav,professional-introduction-unscripted,speaker_06,speaker_06,Yes,Yes,18-24,United States,English,Japanese,native,United States,female,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise, slight consistent noise from fan",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is well-structured and follows the prompt's questions in a logical order, making it easy to follow. However, the content remains at a very high level and lacks the specific details and examples that would make it compelling. For instance, instead of just saying you ""did really well"" in a high school class, you could mention a specific project or concept that first captured your interest. Your description of the ""day-to-day"" is particularly vague; you could strengthen it significantly by describing your actual tasks, such as reading research papers, coding specific models, running experiments, or collaborating with your team. Similarly, when discussing what excites you, naming a more specific problem within AI research (e.g., model interpretability, few-shot learning, or a particular application) and explaining *why* it interests you would demonstrate deeper engagement than the general goal of ""guiding the next generation of AI models."" Adding this layer of specific, concrete detail would transform your answer from a simple summary into a memorable and impactful narrative.  Rating: 4"
professional-introduction-unscripted/piu - speaker_06.wav,professional-introduction-unscripted,speaker_06,speaker_06,Yes,Yes,18-24,United States,English,Japanese,native,United States,female,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise, slight consistent noise from fan",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your vocal clarity and articulation are good, making you easy to understand. However, your delivery could be strengthened by improving your pacing and tonal variety. Your speech is quite slow and deliberate, with noticeable pauses between phrases, which can make the response feel a bit disjointed and lacking in energy. To sound more confident and engaged, focus on speaking with a more fluid, conversational rhythm and infusing more vocal inflection into your tone, especially when discussing the topics that excite you. This will help convey your passion more effectively and make your delivery more dynamic and memorable for the listener.  Rating: 4"
professional-introduction-unscripted/piu - speaker_07.wav,professional-introduction-unscripted,speaker_07,speaker_07,Yes,Yes,18-24,Nigeria,English,Ebira,native,Nigeria,male,No,xaiomi note 13,I am actively involved in NLP research evaluating cultural reasoning.,Nigerian,9.0,"clear audio, no noise. slight white noise",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is well-organized, and you clearly address each part of the prompt in a logical sequence. However, your answers lack the depth and specific detail needed to be truly compelling. To improve, you should aim to move beyond simple statements and provide more context and passion. For instance, when mentioning the conference that sparked your interest in research, describe a specific talk or idea that gave you ""insight."" For your day-to-day work, instead of just ""reading research papers,"" you could mention a specific methodology you're currently analyzing or a particular research gap you're trying to address in your field of computer science. Similarly, explain *why* research on low-resource languages in Africa excites you—what are the specific challenges or potential impacts that motivate you? Connecting your future goal of publishing a ""top paper"" directly to this passion would create a much stronger, more memorable narrative about your professional journey and aspirations.  Rating: 4"
professional-introduction-unscripted/piu - speaker_07.wav,professional-introduction-unscripted,speaker_07,speaker_07,Yes,Yes,18-24,Nigeria,English,Ebira,native,Nigeria,male,No,xaiomi note 13,I am actively involved in NLP research evaluating cultural reasoning.,Nigerian,9.0,"clear audio, no noise. slight white noise",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is generally clear, but it could be significantly strengthened by focusing on pacing and vocal engagement. Your speech is quite rushed, causing some words to blend together and making it slightly difficult for the listener to follow your train of thought. Try to consciously slow down and insert brief pauses between answering each part of the prompt; this will not only improve your articulation but also give your statements more weight and make you sound more deliberate and confident. Additionally, your tone is quite monotonous, which can come across as a lack of enthusiasm for the topics you're discussing. Experiment with varying your pitch and inflection to better convey your excitement for research and your future goals, which will make your delivery more dynamic and engaging for the interviewer.  Rating: 3"
professional-introduction-unscripted/piu - speaker_08.wav,professional-introduction-unscripted,speaker_08,speaker_08,Yes,Yes,25-34,"US, spent first ~7 years in Seattle, WA, then mostly lived in Connecticut until moving back to Seattle in 2020",English,"None fluently (heard a lot of korean though as a baby/toddler). I've studied Spanish, Mandarin Chinese, Korean, and Japanese however",native,"First ~7 years: Seattle, WA, USA next ~12 years: Westport, CT, USA next ~4 years: Wellesley, MA, USA Last ~6 years: Seattle, WA, USA",nonbinary,Yes - Student,condenser microphone attached to my macbook pro laptop (using voice memos to record),,American,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is exceptionally well-structured and thorough, successfully addressing all five parts of the question with a clear, logical narrative. You effectively established your role, explained your origin story, provided a detailed daily schedule, articulated your professional interests, and defined a clear near-future goal. To elevate your answer, focus on conciseness and impact. The introduction could be more direct by stating your name and role without the spelling and meta-commentary, immediately grounding the listener in your professional context. While the detailed breakdown of your day is clear, you could synthesize it to be more powerful, for example, by framing it as ""a blend of martial training, political service, and covert operations, all dedicated to protecting the throne."" This shifts the focus from a simple list of activities to the purpose behind them. Finally, while your goal is well-defined, you could conclude with a strong summary statement that ties this immediate objective back to your overarching commitment to the Farseer line, reinforcing the core motivation you established earlier.  Rating: 6"
professional-introduction-unscripted/piu - speaker_08.wav,professional-introduction-unscripted,speaker_08,speaker_08,Yes,Yes,25-34,"US, spent first ~7 years in Seattle, WA, then mostly lived in Connecticut until moving back to Seattle in 2020",English,"None fluently (heard a lot of korean though as a baby/toddler). I've studied Spanish, Mandarin Chinese, Korean, and Japanese however",native,"First ~7 years: Seattle, WA, USA next ~12 years: Westport, CT, USA next ~4 years: Wellesley, MA, USA Last ~6 years: Seattle, WA, USA",nonbinary,Yes - Student,condenser microphone attached to my macbook pro laptop (using voice memos to record),,American,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your articulation is generally clear, making your words easy to understand. However, your overall delivery could be significantly strengthened by focusing on pacing and vocal energy. Your speech is quite slow and contains numerous hesitations and filler words (""um,"" ""uh,"" ""like""), which create a choppy, stop-and-start rhythm and can project a lack of confidence. Your tone is largely monotonous and lacks dynamic variation in pitch or volume, making it sound disengaged rather than conversational. The audible yawn near the end is a significant detractor, signaling very low energy. To improve, practice speaking with more deliberate enthusiasm, consciously varying your tone to emphasize key points, and work on replacing filler words with brief, silent pauses to create a more fluid and confident delivery.  Rating: 3"
professional-introduction-unscripted/piu - speaker_10.wav,professional-introduction-unscripted,speaker_10,speaker_10,Yes,Yes,25-34,China,Chinese,English,9,"China, U.S.",female,Yes - Student,iphone (mobile),,Chinese,5.0,"beginning of audio cuts off, resolves after a few seconds. clear audio, no noise after that.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is well-structured, addressing each part of the prompt in a logical order. However, the content is overly general and lacks the specific details and examples that would make it compelling. Your reason for getting into research—seeking ""freedom"" and ""opportunities""—is abstract; you could strengthen this by sharing a brief story about a specific undergraduate project or a particular problem that first sparked your passion for AI. Similarly, when discussing what excites you and your future goals, the repeated desire to have a ""bigger impact"" and work on ""impactful projects"" remains vague. To improve, name a specific problem within NLP that you find exciting (e.g., reducing bias in language models, developing tools for low-resource languages) and explain *why* its solution would be impactful. For your near-future goals, translate the abstract goal of ""impact"" into a concrete academic milestone, such as ""I'm working to submit my first paper on using AI to help underrepresented groups by..."" Grounding your broad ambitions in specific, tangible examples will demonstrate a deeper engagement with your field and make your motivations much clearer and more memorable.  Rating: 3"
professional-introduction-unscripted/piu - speaker_10.wav,professional-introduction-unscripted,speaker_10,speaker_10,Yes,Yes,25-34,China,Chinese,English,9,"China, U.S.",female,Yes - Student,iphone (mobile),,Chinese,5.0,"beginning of audio cuts off, resolves after a few seconds. clear audio, no noise after that.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is generally understandable, but your vocal delivery could be significantly strengthened by focusing on fluency and pacing. Your speech is quite hesitant, with frequent pauses, self-corrections, and filler words like ""uh"" and ""I think,"" which disrupt the rhythm and can project a lack of confidence. To improve, practice articulating your thoughts more smoothly, perhaps by scripting and rehearsing key points to build muscle memory. Try to replace filler sounds with brief, silent pauses; this will make your delivery sound more deliberate and thoughtful. Concentrating on speaking in more complete, concise sentences and varying your vocal tone will also help you sound more engaged and confident in your message.  Rating: 3"
professional-introduction-unscripted/piu - speaker_11.wav,professional-introduction-unscripted,speaker_11,speaker_11,Yes,Yes,25-34,Nigeria ,English,Yoruba ,Native,Nigeria ,male,No,samsung (mobile),,Nigerian,9.0,"clear audio, no noise. slight muffle not significant",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response directly addresses all five parts of the prompt in a logical order, which provides a basic structure. However, the substance of your answers lacks the depth and detail needed to create a compelling professional narrative. For instance, when describing how you got into your field, you mention a friend's suggestion but omit the crucial steps you took to turn that suggestion into a career. Your ""day-to-day"" description is too literal, mixing personal routines with vague professional tasks like ""write code"" and ""work on papers""; instead, you could describe the specific project you're coding or the research question a paper is exploring. Similarly, while naming low-resource languages as an interest is a good start, you miss the opportunity to explain *why* this problem excites you and what specific challenges within it you find compelling. Your future goal of creating an ""AI agent"" is also too general; specifying its purpose or the problem it would solve would make your ambition clearer and more impactful. To improve, focus on moving beyond simple statements and providing the context, specific examples, and underlying passion behind each point to showcase your expertise and vision.  Rating: 3"
professional-introduction-unscripted/piu - speaker_11.wav,professional-introduction-unscripted,speaker_11,speaker_11,Yes,Yes,25-34,Nigeria ,English,Yoruba ,Native,Nigeria ,male,No,samsung (mobile),,Nigerian,9.0,"clear audio, no noise. slight muffle not significant",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response is generally understandable, but your vocal delivery could be significantly strengthened to better showcase your ideas. Your articulation is somewhat soft and mumbled at times, making certain words and phrases, like your name at the very beginning, difficult to catch clearly. Focusing on enunciating each word more deliberately will improve clarity. The pacing feels rushed and uneven, with some thoughts running together quickly while others are separated by slightly awkward pauses. Try taking a breath between sentences to establish a more controlled, conversational rhythm. Your tone is quite flat and lacks vocal variety, which can come across as disengaged or lacking in confidence. Infusing more energy and varying your pitch would make your response more dynamic and compelling for the listener.  Rating: 3"
professional-introduction-unscripted/piu - speaker_12.wav,professional-introduction-unscripted,speaker_12,speaker_12,Yes,Yes,18-24,WA,English,,native,,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise. more pausing in speech",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your response addresses all parts of the prompt, but it lacks a cohesive and professional narrative. Your reason for choosing your major, ""because I didn't know what to choose,"" and its ""freedom"" could be strengthened by focusing on a specific project or aspect that sparked your interest. The description of your day-to-day is overly literal and personal; instead of detailing your schedule from waking up to going to bed and using unprofessional slang like ""rotting,"" focus on the academic substance—what projects are you working on, what concepts are you learning, what challenges are you tackling in your studies? While climate change is an excellent topic, your motivation, ""I want my future to be fun,"" comes across as simplistic and self-serving. Try to connect this interest more directly to your field of study, perhaps by discussing specific design or engineering problems related to sustainability that you find compelling. Finally, your goals of moving to Europe or working for an F1 team feel disconnected from the rest of your answer; you should create a clear throughline explaining how your academic path and interest in major world problems like climate change are preparing you for and leading you toward these specific aspirations.  Rating: 2"
professional-introduction-unscripted/piu - speaker_12.wav,professional-introduction-unscripted,speaker_12,speaker_12,Yes,Yes,18-24,WA,English,,native,,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise. more pausing in speech",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What's your name and current role or field of study? How did you get into your current career or academic path? What does your day-to-day work or study look like? What topics or problems excite you most professionally or academically? What are you working toward or hoping to achieve in the near future?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gemini-2.5-pro,"Your vocal delivery comes across as hesitant and low-energy, which undermines the confidence you want to project in an interview. The pacing is very slow and filled with long, frequent pauses that break the rhythm of your speech and make it difficult for the listener to stay engaged. Your tone is largely monotone and lacks inflection, which, combined with an audible sigh early on, can be interpreted as a lack of enthusiasm for the topics you're discussing. To improve, focus on speaking with more energy and conviction, varying your pitch to convey interest. Practice your response to reduce hesitations and create a more fluid, confident pace. Working on clearer articulation and projecting your voice will also ensure every word is heard distinctly and professionally.  Rating: 2"
