file_path,category,speaker_name_from_file,name,consent_18_plus,data_sharing_consent,age_range,english_acquired_location,native_language,other_languages,age_learned_english,countries_lived,gender,uw_affiliation,recording_device,language_background_notes,accent_nationality_origin,audio_quality_rating,quality_notes,prompt_type,script_type,prompt,model_version,model_output
disagreement-unscripted/du - speaker_26.wav,disagreement-unscripted,speaker_26,speaker_26,Yes,Yes,25-34,"St. Paul, MN, USA","Chinese, English",,3,"Beijing, China",female,Yes - Staff/Faculty,iphone (mobile),Born in the U.S. and mainly lived in U.S. except for ages 0-2. ,American,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone. They engage well and demonstrate verbal fluency, though there is room for improvement in naturalness and expressiveness. Rating: 6"
disagreement-unscripted/du - speaker_27.wav,disagreement-unscripted,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a thoughtful approach to handling a disagreement. They provide specific details about the situation, the emotions involved, and the resolution, showing a good understanding of interpersonal dynamics. The response is relevant and coherent, with a logical flow that helps the listener follow the candidate's thought process. The candidate has learned from the experience, indicating growth and improved expectations for future situations. Overall, the response is expert-level, with a rating of 7."
disagreement-unscripted/du - speaker_27.wav,disagreement-unscripted,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone. They engage well and demonstrate verbal fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's delivery is strong but could benefit from more dynamic variation. Rating: 6"
disagreement-unscripted/du - speaker_27.wav,disagreement-unscripted,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response demonstrates a clear and organized approach to conflict resolution, showing awareness of differing expectations and the importance of communication. They effectively addressed the disagreement by discussing it and reaching a mutual understanding, which improved their future interactions. The candidate's ability to handle the situation with maturity and empathy reflects well on their interpersonal skills. Rating: 7"
disagreement-unscripted/du - speaker_27.wav,disagreement-unscripted,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6"
disagreement-unscripted/du - speaker_27.wav,disagreement-unscripted,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and organized, with a coherent flow and relevant examples. They demonstrate a good understanding of the question and provide a detailed account of the disagreement and its resolution. The candidate's content is on par with that of a native English speaker, indicating a high level of proficiency. Rating: 7"
disagreement-unscripted/du - speaker_27.wav,disagreement-unscripted,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone. They engage well and demonstrate verbal fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's vocal presentation is strong but not yet at the level of a native English speaker. Rating: 6."
disagreement-unscripted/du - speaker_28.wav,disagreement-unscripted,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a logical flow and relevance to the question. They effectively describe the disagreement, its context, and the resolution process, showing a good understanding of the situation. The candidate's ability to articulate their thoughts and provide a coherent explanation indicates a high level of expertise. However, the response could be improved by adding more detail about the specific actions taken to resolve the disagreement and the final outcome. Overall, the candidate's response is strong but could benefit from additional context and depth. Rating: 6"
disagreement-unscripted/du - speaker_28.wav,disagreement-unscripted,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone. They engage well and demonstrate verbal fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's delivery is strong but could benefit from more dynamic variation. Rating: 6"
disagreement-unscripted/du - speaker_28.wav,disagreement-unscripted,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response demonstrates a clear and organized approach to handling a disagreement, showing awareness of the importance of collaboration and seeking guidance from a professor. The response is relevant and coherent, indicating a mature and professional mindset. The candidate's ability to articulate their thoughts and learn from the experience suggests they are an ideal candidate for a collaborative and problem-solving environment. Rating: 7"
disagreement-unscripted/du - speaker_28.wav,disagreement-unscripted,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6"
disagreement-unscripted/du - speaker_28.wav,disagreement-unscripted,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a logical flow and relevance to the question. They effectively communicated the steps taken to resolve the disagreement and the lessons learned. Compared to a native English speaker, the candidate's speech is slightly less fluid but still understandable. Rating: 6"
disagreement-unscripted/du - speaker_28.wav,disagreement-unscripted,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone. They engage well and demonstrate verbal fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's vocal presentation is strong but not yet at the level of a native English speaker. Rating: 6."
disagreement-unscripted/du - speaker_29.wav,disagreement-unscripted,speaker_29,speaker_29,Yes,Yes,25-34,Nigeria,English,"Yoruba, French",native,"Nigeria, Canada",female,No,iphone (mobile),,Nigerian,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a logical flow and relevance to the question. They effectively describe the disagreement, its impact, and the steps taken to resolve it, ultimately leading to a positive outcome. The candidate's ability to handle the situation is commendable, and their response is a model of how to address interpersonal conflicts. Rating: 7"
disagreement-unscripted/du - speaker_29.wav,disagreement-unscripted,speaker_29,speaker_29,Yes,Yes,25-34,Nigeria,English,"Yoruba, French",native,"Nigeria, Canada",female,No,iphone (mobile),,Nigerian,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone. They engage well and demonstrate verbal fluency, though there is room for improvement in pacing and rhythm. Overall, the candidate's delivery is effective, but a more dynamic and varied tone could enhance their response. Rating: 6"
disagreement-unscripted/du - speaker_29.wav,disagreement-unscripted,speaker_29,speaker_29,Yes,Yes,25-34,Nigeria,English,"Yoruba, French",native,"Nigeria, Canada",female,No,iphone (mobile),,Nigerian,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear and organized response, effectively addressing the question with relevant examples and a logical flow. They show a good understanding of the situation and the steps taken to resolve it, indicating a high level of competence. The candidate's response is well-structured and easy to follow, making it an ideal example of how to handle interpersonal conflicts. Rating: 7"
disagreement-unscripted/du - speaker_29.wav,disagreement-unscripted,speaker_29,speaker_29,Yes,Yes,25-34,Nigeria,English,"Yoruba, French",native,"Nigeria, Canada",female,No,iphone (mobile),,Nigerian,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone. They demonstrate good verbal fluency and engagement, making them an ideal candidate. Rating: 7"
disagreement-unscripted/du - speaker_29.wav,disagreement-unscripted,speaker_29,speaker_29,Yes,Yes,25-34,Nigeria,English,"Yoruba, French",native,"Nigeria, Canada",female,No,iphone (mobile),,Nigerian,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear and organized response, effectively addressing the question with relevant details and a logical flow. The content is comprehensive, showing the candidate's ability to handle situations by setting specific times for tasks. The response is well-structured and easy to follow, indicating a high level of competence. Rating: 7"
disagreement-unscripted/du - speaker_29.wav,disagreement-unscripted,speaker_29,speaker_29,Yes,Yes,25-34,Nigeria,English,"Yoruba, French",native,"Nigeria, Canada",female,No,iphone (mobile),,Nigerian,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone. They exhibit good verbal fluency and are engaging, though there is room for improvement in pacing and rhythm. Compared to a native English speaker, the candidate's delivery is slightly less fluid but still effective. Rating: 6"
disagreement-unscripted/du - speaker_30.wav,disagreement-unscripted,speaker_30,speaker_30,Yes,No,25-34,Nigeria,Yoruba ,"Hausa, Igala ",Age 6,Nigeria ,male,No,Windows (PC),Nill ,Nigerian,8.0,"clear audio, slight echo sound in audio and background noise",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a thoughtful approach to resolving a disagreement. They effectively communicated the steps taken to handle the situation and the lessons learned, making the response relevant and coherent. The candidate's ability to balance different perspectives and maintain progress under pressure is commendable. Rating: 7"
disagreement-unscripted/du - speaker_30.wav,disagreement-unscripted,speaker_30,speaker_30,Yes,No,25-34,Nigeria,Yoruba ,"Hausa, Igala ",Age 6,Nigeria ,male,No,Windows (PC),Nill ,Nigerian,8.0,"clear audio, slight echo sound in audio and background noise",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. The response is well-structured and conveys the message effectively. Rating: 6"
disagreement-unscripted/du - speaker_30.wav,disagreement-unscripted,speaker_30,speaker_30,Yes,No,25-34,Nigeria,Yoruba ,"Hausa, Igala ",Age 6,Nigeria ,male,No,Windows (PC),Nill ,Nigerian,8.0,"clear audio, slight echo sound in audio and background noise",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear and organized response, effectively addressing the question with relevant examples and a logical flow. Their answer is comprehensive, showing a good understanding of the situation and the importance of open-minded communication. The candidate's response is well-structured and easy to follow, making it an ideal example of how to handle disagreements constructively. Rating: 7"
disagreement-unscripted/du - speaker_30.wav,disagreement-unscripted,speaker_30,speaker_30,Yes,No,25-34,Nigeria,Yoruba ,"Hausa, Igala ",Age 6,Nigeria ,male,No,Windows (PC),Nill ,Nigerian,8.0,"clear audio, slight echo sound in audio and background noise",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6"
disagreement-unscripted/du - speaker_30.wav,disagreement-unscripted,speaker_30,speaker_30,Yes,No,25-34,Nigeria,Yoruba ,"Hausa, Igala ",Age 6,Nigeria ,male,No,Windows (PC),Nill ,Nigerian,8.0,"clear audio, slight echo sound in audio and background noise",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate demonstrates a clear and organized response, effectively addressing the question with relevant examples and a logical flow. The content is comprehensive, showing a good understanding of the situation and its resolution. The candidate's approach to handling the disagreement is well-explained, highlighting the importance of open-minded communication. Compared to a native English speaker, the candidate's speech is slightly less fluid but still understandable. Overall, the response is competent and demonstrates a good grasp of the topic. Rating: 6"
disagreement-unscripted/du - speaker_30.wav,disagreement-unscripted,speaker_30,speaker_30,Yes,No,25-34,Nigeria,Yoruba ,"Hausa, Igala ",Age 6,Nigeria ,male,No,Windows (PC),Nill ,Nigerian,8.0,"clear audio, slight echo sound in audio and background noise",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone, though there is room for improvement in fluency. Their delivery is engaging and respectful, though it could be more dynamic. Rating: 6"
disagreement-unscripted/du - speaker_31.wav,disagreement-unscripted,speaker_31,speaker_31,Yes,Yes,25-34,"Brentwood, Tennessee, United States",English,,native,"Stuart, Florida; Brentwood, Tennessee; Providence, Rhode Island; Berkeley, California; San Francisco, California; Oakland, California",male,No,Bose QuietComfort Headphones,,American,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'What was a recent disagreement you had with a friend or coworker? Where did this take place — work, school, or personal life? What made it particularly difficult or stressful for you (if at all)? What steps did you take to handle the disagreement? How did it turn out, and what did you learn from it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is somewhat clear but lacks depth and coherence, making it difficult to fully grasp the situation. They mention a disagreement about a research paper title but fail to provide specific details or steps taken to resolve it. The response is somewhat relevant to the question but lacks a structured approach. Rating: 3"
